code,categoria,nombre
51543100,51543000,Servicios de instalación de maquinaria para la producción de textiles
51543200,51543000,Servicios de instalación de maquinaria para la producción de prendas de vestir
51543300,51543000,Servicios de instalación de maquinaria para la producción de cuero
51543400,51543000,Servicios de instalación de máquinas para lavar y para secar ropa y máquinas para limpieza en seco
51544100,51544000,Servicios de instalación de maquinaria para la producción de papel
51544200,51544000,Servicios de instalación de maquinaria para la producción de cartón
51611100,51611000,Servicios de instalación de equipo informático
51611110,51611000,Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para aeropuertos
51611120,51611000,Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para estaciones de tren
55521100,55521000,Servicios de entrega de comidas a domicilio
55521200,55521000,Servicios de entrega de comidas
55523100,55523000,Servicios de comidas para escuelas
60424100,60424000,Alquiler de aeronaves con tripulación
60424110,60424000,Alquiler de aeronaves de ala fija con tripulación
60424120,60424000,Alquiler de helicópteros con tripulación
60443100,60443000,Servicios de rescate aéreo-marítimo
60444100,60444000,Servicios de piloto
60651100,60651000,"Alquiler de embarcaciones de navegación marítima, con tripulación"
60651200,60651000,Alquiler de barcos de navegación interior con tripulación
60651300,60651000,Servicios de buques anticontaminantes
60651400,60651000,Servicios de buques de cargas pesadas
60651500,60651000,Servicios de buques de socorro
60651600,60651000,Servicios de embarcaciones de suministro en alta mar
63112100,63112000,Servicios de manipulación de equipajes de pasajeros
63112110,63112000,Servicios de recogida de equipaje
63121100,63121000,Servicios de almacenamiento
63121110,63121000,Servicios de almacenamiento de gas
63711100,63711000,Servicios de monitorización de trenes
63711200,63711000,Servicios de talleres móviles
63712100,63712000,Servicios de estaciones de autobuses
63712200,63712000,Servicios de explotación de autopistas
63712210,63712000,Servicios de peaje en autopistas
63712300,63712000,Servicios de explotación de puentes y túneles
63712310,63712000,Servicios de operación de puentes
63712311,63712000,Servicios de peaje en puentes
63712320,63712000,Servicios de explotación de túneles
63712321,63712000,Servicios de peaje en túneles
63712400,63712000,Servicios de estacionamiento
63712500,63712000,Servicios de puente-báscula
63712600,63712000,Servicios de repostaje de vehículos
63712700,63712000,Servicios de control del tráfico
63712710,63712000,Servicios de monitorización del tráfico
63721100,63721000,Servicios de reabastecimiento
63721200,63721000,Servicios de explotación de puertos
63721300,63721000,Servicios de explotación de vías de navegación
63721400,63721000,Servicios de repostaje de buques
63721500,63721000,Servicios de explotación de terminales de pasajeros
63724100,63724000,Servicios de posicionamiento en alta mar
63724110,63724000,Servicios de posicionamiento de buques faro
63724200,63724000,Servicios de buques faro
63724300,63724000,Servicios de posicionamiento de boyas
63724310,63724000,Servicios de balizado con boyas
63724400,63724000,Servicios de faro
63725100,63725000,Servicios de salvamento de embarcaciones
63725200,63725000,Servicios de embarcaciones de socorro
63725300,63725000,Servicios de puesta a flote de embarcaciones
63726100,63726000,Servicios de matriculación de embarcaciones
63726200,63726000,Servicios de rompehielos
63726300,63726000,Servicios de depósito de barcos
63726400,63726000,Servicios de fletamento de barcos
63726500,63726000,Servicios de amarre de embarcaciones
63726600,63726000,Servicios de explotación de embarcaciones
63726610,63726000,Servicios de botadura de buques
63726620,63726000,Servicios de vehículos de control remoto (ROV)
63726700,63726000,Servicios de embarcaciones de pesca
63726800,63726000,Servicios de barcos de investigación
63726900,63726000,Servicios de manipulación de anclas
63727100,63727000,Servicios de remolque
63727200,63727000,Servicios de tracción
63731100,63731000,Servicios de coordinación de franjas horarias en los aeropuertos
64121100,64121000,Servicios de distribución postal
64121200,64121000,Servicios de distribución de paquetes
64211100,64211000,Servicios de telefonía local
64211200,64211000,Servicios de telefonía de larga distancia
64212100,64212000,Servicios del Servicio de Mensajes Cortos (SMS)
64212200,64212000,Servicios del Servicio de Mensajería Multimedia (EMS)
64212300,64212000,Servicios del Servicio de Mensajes Multimedia (MMS)
64212400,64212000,Servicios del Protocolo de Acceso Inalámbrico (WAP)
64212500,64212000,Servicios del Servicio General de Radio por Paquetes (GPRS)
64212600,64212000,Servicios de Datos Ampliados para la Evolución de GSM (EDGE)
64212700,64212000,Servicios del Sistema Universal de Telefonía Móvil (UMTS)
64212800,64212000,Servicios de proveedor de telefonía de pago
64212900,64212000,Servicios de proveedor de tarjetas telefónicas de prepago
64214100,64214000,Servicios de alquiler de circuitos por satélite
64214200,64214000,Servicios de centralitas telefónicas
64214400,64214000,Alquiler de líneas terrestres de comunicación
64216100,64216000,Servicios de mensajería electrónica
64216110,64216000,Servicios de intercambio electrónico de datos
64216120,64216000,Servicios de correo electrónico
64216130,64216000,Servicios de télex
64216140,64216000,Servicios de telegrafía
64216200,64216000,Servicios de información electrónica
64216210,64216000,Servicios de información con valor añadido
64216300,64216000,Servicios de teletexto
64228100,64228000,Servicios de transmisión de programas de televisión
64228200,64228000,Servicios de transmisión de programas de radio
66113100,66113000,Servicios de concesión de microcréditos
66131100,66131000,Servicios de inversión en los fondos de jubilaciones
66151100,66151000,Servicios de venta minorista electrónica
66512100,66512000,Servicios de seguros de accidentes
66512200,66512000,Servicios de seguros de asistencia médica
66512210,66512000,Servicios de seguro voluntario de asistencia médica
66512220,66512000,Servicios de seguros médicos
66513100,66513000,Servicios de seguros de defensa jurídica
66513200,66513000,Servicios de seguros de todo riesgo para la construcción
66514100,66514000,Seguros relacionados con el transporte
66514110,66514000,Servicios de seguros de automóviles
66514120,66514000,"Servicios de seguro marítimo, de aviación y de transportes de otro tipo"
66514130,66514000,Servicios de seguros de ferrocarril
66514140,66514000,Servicios de seguros de aeronaves
66514150,66514000,Servicios de seguros de embarcaciones
66514200,66514000,Servicios de seguros de fletes
66515100,66515000,Servicios de seguros de incendio
66515200,66515000,Servicios de seguros de cosas
66515300,66515000,Servicios de seguros contra inclemencias del tiempo y pérdida financiera
66515400,66515000,Servicios de seguros contra las inclemencias del tiempo
66515410,66515000,Servicios de seguros contra pérdidas financieras
66515411,66515000,Servicios de seguros de pérdida pecuniaria
66516100,66516000,Servicios de seguros de responsabilidad civil de automóviles
66516200,66516000,Servicios de seguros de responsabilidad civil de aeronaves
66516300,66516000,Servicios de seguros de responsabilidad civil de embarcaciones
66516400,66516000,Servicios de seguros de responsabilidad civil general
66516500,66516000,Servicios de seguros de responsabilidad profesional
66517100,66517000,Servicios de seguros de crédito
66517200,66517000,Servicios de seguros de caución
66517300,66517000,Servicios de seguros de administración de riesgos
66518100,66518000,Servicios de corretaje de seguros
66518200,66518000,Servicios de compañías de seguros
66518300,66518000,Servicios de peritaje de daños
66519100,66519000,Servicios de seguros de plataformas de petróleo o de gas
66519200,66519000,Servicios de seguros de ingeniería
66519300,66519000,Servicios de seguros complementarios
66519310,66519000,Servicios de asesoramiento en materia de seguros
66519400,66519000,Servicios de liquidación de avería gruesa
66519500,66519000,Servicios de liquidación de siniestros
66519600,66519000,Servicios actuariales
66519700,66519000,Servicios de gestión de rescates
66523100,66523000,Servicios de administración de fondos de pensiones
70121100,70121000,Servicios de venta de edificios
70121200,70121000,Servicios de compra de edificios
70122100,70122000,Servicios de venta de terrenos
70122110,70122000,Servicios de venta de terrenos desocupados
70122200,70122000,Servicios de compra de terrenos
70122210,70122000,Servicios de compra de terrenos desocupados
70123100,70123000,Venta de bienes raíces residenciales
70123200,70123000,Venta de bienes raíces no residenciales
70331100,70331000,Servicios de gestión de instituciones
70332100,70332000,Servicios de administración de terrenos
70332200,70332000,Servicios de administración de propiedades comerciales
70332300,70332000,Servicios relacionados con la propiedad industrial
71222100,71222000,Servicios de cartografía de zonas urbanas
71222200,71222000,Servicios de cartografía de zonas rurales
71311100,71311000,Servicios de asistencia en ingeniería civil
71311200,71311000,Servicios de consultoría en sistemas de transporte
71311210,71311000,Servicios de consultoría en materia de carreteras
71311220,71311000,Servicios de ingeniería de caminos
71311230,71311000,Servicios de ingeniería ferroviaria
71311240,71311000,Servicios de ingeniería aeroportuaria
71311300,71311000,Servicios de consultoría en infraestructura
71313100,71313000,Servicios de consultoría en control del ruido
71313200,71313000,Servicios de consultoría en aislamiento acústico y acústica arquitectural
71313400,71313000,Evaluación del impacto ambiental para la construcción
71313410,71313000,Evaluación del riesgo o peligro para la construcción
71313420,71313000,Normas ambientales para la construcción
71313430,71313000,Análisis de indicadores ambientales para la construcción
71313440,71313000,Servicios de evaluación del Impacto Ambiental (EIA) para la construcción
71313450,71313000,Seguimiento ambiental para la construcción
71314100,71314000,Servicios de electricidad
71314200,71314000,Servicios de gestión de energía
71314300,71314000,Servicios de consultoría en rendimiento energético
71314310,71314000,Servicios de física térmica para edificios
71315100,71315000,Servicios de consultoría en construcción de edificios
71315200,71315000,Servicios de consultoría en materia de edificios
71315210,71315000,Servicios de consultoría en acometidas de edificios
71315300,71315000,Servicios de planimetría de edificios
71315400,71315000,Servicios de inspección de edificios
71315410,71315000,Inspección del sistema de ventilación
71317100,71317000,Servicios de consultoría en protección y control de incendios y explosiones
71317200,71317000,Servicios de salud y seguridad
71317210,71317000,Servicios de consultoría en salud y seguridad
71318100,71318000,Servicios de luminotecnia y de iluminación natural
71321100,71321000,Servicios de evaluación económica de la construcción
71321200,71321000,Servicios de diseño de sistemas de calefacción
71321300,71321000,Servicios de consultoría en fontanería
71321400,71321000,Servicios de consultoría en ventilación
71322100,71322000,Servicios de estudio de dimensiones para obras de ingeniería civil
71322200,71322000,Servicios de diseño de tuberías
71322300,71322000,Servicios de diseño de puentes
71322400,71322000,Servicios de diseño de represas
71322500,71322000,Servicios de diseño técnico de instalaciones de tráfico
71323100,71323000,Servicios de diseño de sistemas eléctricos
71323200,71323000,Servicios de diseño de ingeniería de instalaciones
71351100,71351000,Servicios de preparación y análisis de testigos
71351200,71351000,Servicios de consultoría en materia geológica y geofísica
71351210,71351000,Servicios de consultoría en geofísica
71351220,71351000,Servicios de consultoría en geología
71351300,71351000,Servicios de análisis micropaleontológico
71351400,71351000,Servicios de interpretación petrofísica
71351500,71351000,Servicios de estudio de suelos
71351600,71351000,Servicios de predicción del tiempo
71351610,71351000,Servicios de meteorología
71351611,71351000,Servicios de climatología
71351612,71351000,Servicios de hidrometeorología
71351700,71351000,Servicios de prospección científica
71351710,71351000,Servicios de prospección geofísica
71351720,71351000,Levantamiento geofísico de yacimientos arqueológicos
71351730,71351000,Servicios de prospección geológica
71351800,71351000,Servicios topográficos y de radiestesia
71351810,71351000,Servicios topográficos
71351811,71351000,Levantamiento topográfico de yacimientos arqueológicos
71351820,71351000,Servicios de radiestesia
71351900,71351000,"Servicios de geología, oceanografía e hidrología"
71351910,71351000,Servicios de geología
71351911,71351000,Servicios de fotogeología
71351912,71351000,Servicios de geología estratigráfica
71351913,71351000,Servicios de exploración geológica
71351914,71351000,Servicios arqueológicos
71351920,71351000,Servicios de oceanografía e hidrología
71351921,71351000,Servicios de oceanografía estuarial
71351922,71351000,Servicios de oceanografía física
71351923,71351000,Servicios de mediciones batimétricas
71351924,71351000,Servicios de exploración subacuática
71352100,71352000,Servicios de sismología
71352110,71352000,Servicios de estudios sismográficos
71352120,71352000,Servicios de adquisición de datos sísmicos
71352130,71352000,Servicios de recogida de datos sísmicos
71352140,71352000,Servicios de tratamiento de datos sísmicos
71352300,71352000,Servicios de exploración magnetométrica
71353100,71353000,Servicios de estudios hidrográficos
71353200,71353000,Servicios de topografía dimensional
71354100,71354000,Servicios de cartografía digital
71354200,71354000,Servicios de cartografía aérea
71354300,71354000,Servicios de estudios catastrales
71354400,71354000,Servicios hidrográficos
71354500,71354000,Servicios de investigación marítima
71355100,71355000,Servicios de fotogrametría
71355200,71355000,Servicio oficial de topografía catastral
71356100,71356000,Servicios de control técnico
71356200,71356000,Servicios de asistencia técnica
71356300,71356000,Servicios de apoyo técnico
71356400,71356000,Servicios de planificación técnica
71631100,71631000,Servicios de inspección de maquinaria
71631200,71631000,Servicios de inspección técnica de automóviles
71631300,71631000,Servicios de inspección técnica de edificios
71631400,71631000,Servicios de inspección técnica de estructuras de ingeniería
71631420,71631000,Servicios de inspección relacionados con la seguridad marítima
71631430,71631000,Servicios de verificación de fugas
71631440,71631000,Servicios de control de flujos
71631450,71631000,Servicios de inspección de puentes
71631460,71631000,Servicios de inspección de represas
71631470,71631000,Servicios de inspección de vías férreas
71631480,71631000,Servicios de inspección de carreteras
71631490,71631000,Servicios de inspección de pistas de aterrizaje
71632100,71632000,Servicios de ensayo de válvulas
71632200,71632000,Servicios de ensayo no destructivo
72212100,72212000,Servicios de desarrollo de software específico de un sector económico
72212110,72212000,Servicios de desarrollo de software de puntos de venta
72212120,72212000,Servicios de desarrollo de software de control de vuelos
72212121,72212000,Servicios de desarrollo de software de control del tránsito aéreo
72212130,72212000,Servicios de desarrollo de software de apoyo en tierra y de ensayos para la aviación
72212131,72212000,Servicios de desarrollo de software de equipos de apoyo en tierra para la aviación
72212132,72212000,Servicios de desarrollo de software de ensayos para la aviación
72212140,72212000,Servicios de desarrollo de software de control del tráfico ferroviario
72212150,72212000,Servicios de desarrollo de software de control industrial
72212160,72212000,Servicios de desarrollo de software de bibliotecas
72212170,72212000,Servicios de desarrollo de software de conformidad
72212180,72212000,Servicios de desarrollo de software médico
72212190,72212000,Servicios de desarrollo de software educativo
72212200,72212000,"Servicios de desarrollo de software de conexión en red, Internet e intranet"
72212210,72212000,Servicios de desarrollo de software de conexión en red
72212211,72212000,Servicios de desarrollo de software de interconectividad de plataformas
72212212,72212000,Servicios de desarrollo de software de servidor de discos ópticos
72212213,72212000,Servicios de desarrollo de software para mejorar el sistema operativo
72212214,72212000,Servicios de desarrollo de software de sistemas operativos en red
72212215,72212000,Servicios de desarrollo de software de desarrolladores de redes
72212216,72212000,Servicios de desarrollo de software de emulación de terminal de conectividad de redes
72212217,72212000,Servicios de desarrollo de software de proceso de transacciones
72212218,72212000,Servicios de desarrollo de software de gestión de licencias
72212219,72212000,Servicios diversos de desarrollo de software de conexión en red
72212220,72212000,Servicios de desarrollo de software de Internet e intranet
72212221,72212000,Servicios de desarrollo de software de navegación en Internet
72212222,72212000,Servicios de desarrollo de software de servidores web
72212223,72212000,Servicios de desarrollo de software de correo electrónico
72212224,72212000,Servicios de desarrollo de software de edición de páginas web
72212300,72212000,"Servicios de desarrollo de software de creación de documentos, dibujo, tratamiento de imágenes, planificación y productividad"
72212310,72212000,Servicios de desarrollo de software de creación de documentos
72212311,72212000,Servicios de desarrollo de software de gestión de documentos
72212312,72212000,Servicios de desarrollo de software de edición electrónica
72212313,72212000,Servicios de desarrollo de software de reconocimiento óptico de caracteres (OCR)
72212314,72212000,Servicios de desarrollo de software de reconocimiento vocal
72212315,72212000,Servicios de desarrollo de software de autoedición
72212316,72212000,Servicios de desarrollo de software de presentación
72212317,72212000,Servicios de desarrollo de software de tratamiento de textos
72212318,72212000,Servicios de desarrollo de software de escáner
72212320,72212000,Servicios de desarrollo de software de dibujo y tratamiento de imágenes
72212321,72212000,Servicios de desarrollo de software de diseño asistido por ordenador (DAO)
72212322,72212000,Servicios de desarrollo de software de gráficos
72212323,72212000,Servicios de desarrollo de software de fabricación asistida por ordenador (FAO)
72212324,72212000,Servicios de desarrollo de software de trazado de diagramas
72212325,72212000,Servicios de desarrollo de software de diseño de formularios
72212326,72212000,Servicios de desarrollo de software cartográfico
72212327,72212000,Servicios de desarrollo de software de dibujo y pintura
72212328,72212000,Servicios de desarrollo de software de tratamiento de imágenes
72212330,72212000,Servicios de desarrollo de software de planificación y productividad
72212331,72212000,Servicios de desarrollo de software de gestión de proyectos
72212332,72212000,Servicios de desarrollo de software de planificación
72212333,72212000,Servicios de desarrollo de software de gestión de contactos
72212400,72212000,Servicios de desarrollo de software de transacciones comerciales y personales
72212410,72212000,Servicios de desarrollo de software de gestión de inversiones y elaboración de declaraciones fiscales
72212411,72212000,Servicios de desarrollo de software de gestión de inversiones
72212412,72212000,Servicios de desarrollo de software de elaboración de declaraciones fiscales
72212420,72212000,Servicios de desarrollo de software de la gestión de instalaciones y suite de servicios de desarrollo de software
72212421,72212000,Servicios de desarrollo de software de gestión de instalaciones
72212422,72212000,Suites de servicios de desarrollo de software
72212430,72212000,Servicios de desarrollo de software de gestión de inventarios
72212440,72212000,Servicios de desarrollo de software de análisis financiero y contabilidad
72212441,72212000,Servicios de desarrollo de software de análisis financiero
72212442,72212000,Servicios de desarrollo de software de sistemas financieros
72212443,72212000,Servicios de desarrollo de software de contabilidad
72212445,72212000,Servicios de desarrollo de software de gestión de relaciones con el consumidor
72212450,72212000,Servicios de desarrollo de software de contabilización del tiempo o recursos humanos
72212451,72212000,Servicios de desarrollo de software de planificación de recursos empresariales
72212460,72212000,"Servicios de desarrollo de software analítico, científico, matemático o predictivo"
72212461,72212000,Servicios de desarrollo de software analítico o científico
72212462,72212000,Servicios de desarrollo de software matemático o predictivo
72212463,72212000,Servicios de desarrollo de software estadístico
72212470,72212000,Servicios de desarrollo de software de subastas
72212480,72212000,"Servicios de desarrollo de software de ventas, mercadotecnia e inteligencia empresarial"
72212481,72212000,Servicios de desarrollo de software de ventas y mercadotecnia
72212482,72212000,Servicios de desarrollo de software de inteligencia empresarial
72212490,72212000,Servicios de desarrollo de software de contratación administrativa
72212500,72212000,Servicios de desarrollo de software de comunicación y multimedia
72212510,72212000,Servicios de desarrollo de software de comunicación
72212511,72212000,Servicios de desarrollo de software de comunicaciones de escritorio
72212512,72212000,Servicios de desarrollo de software de respuesta vocal interactiva
72212513,72212000,Servicios de desarrollo de software de módem
72212514,72212000,Servicios de desarrollo de software de acceso remoto
72212515,72212000,Servicios de desarrollo de software de videoconferencia
72212516,72212000,Servicios de desarrollo de software de intercambio
72212517,72212000,Servicios de desarrollo de software de TI
72212518,72212000,Servicios de desarrollo de software de emulación
72212519,72212000,Servicios de desarrollo de software de gestión de memoria
72212520,72212000,Servicios de desarrollo de software multimedia
72212521,72212000,Servicios de desarrollo de software de edición de música o sonido
72212522,72212000,Servicios de desarrollo de software de teclado virtual
72212600,72212000,Servicios de desarrollo de software de bases de datos y de funcionamiento
72212610,72212000,Servicios de desarrollo de software de bases de datos
72212620,72212000,Servicios de desarrollo de software del sistema operativo de la unidad central
72212630,72212000,Servicios de desarrollo de software de sistema operativo de miniordenador
72212640,72212000,Servicios de desarrollo de software de sistema operativo de microordenador
72212650,72212000,Servicios de desarrollo de software de sistema operativo de ordenador personal (PC)
72212660,72212000,Servicios de desarrollo de software de agrupamiento
72212670,72212000,Servicios de desarrollo de software de sistema operativo de tiempo real
72212700,72212000,Utilidades de servicios de desarrollo de software
72212710,72212000,Servicios de desarrollo de software de copia de seguridad o recuperación
72212720,72212000,Servicios de desarrollo de software de código de barras
72212730,72212000,Servicios de desarrollo de software de seguridad
72212731,72212000,Servicios de desarrollo de software de seguridad de archivos
72212732,72212000,Servicios de desarrollo de software de seguridad de datos
72212740,72212000,Servicios de desarrollo de software de traducción de lenguas extranjeras
72212750,72212000,Servicios de desarrollo de software de carga de medios de almacenamiento
72212760,72212000,Servicios de desarrollo de software de protección antivirus
72212761,72212000,Servicios de desarrollo de software antivirus
72212770,72212000,"Servicios de desarrollo de software de utilidades generales, de compresión y de impresión"
72212771,72212000,Servicios de desarrollo de software de utilidades generales
72212772,72212000,Servicios de desarrollo de software de utilidades de impresión
72212780,72212000,"Servicios de desarrollo de software de gestión de sistemas, almacenamiento y contenido"
72212781,72212000,Servicios de desarrollo de software de gestión de sistemas
72212782,72212000,Servicios de desarrollo de software de gestión de almacenamiento
72212783,72212000,Servicios de desarrollo de software de gestión de contenido
72212790,72212000,Servicios de desarrollo de software de comprobación de versiones
72212900,72212000,Servicios de desarrollo de software y sistemas informáticos diversos
72212910,72212000,"Servicios de desarrollo de software de juegos informáticos, títulos para toda la familia y salvapantallas"
72212911,72212000,Servicios de desarrollo de software de juegos informáticos
72212920,72212000,Servicios de desarrollo de software ofimático
72212930,72212000,Servicios de desarrollo de software de formación y entretenimiento
72212931,72212000,Servicios de desarrollo de software de formación
72212932,72212000,Servicios de desarrollo de software de entretenimiento
72212940,72212000,Servicios de desarrollo de software de diseños y calendario
72212941,72212000,Servicios de desarrollo de software de diseños
72212942,72212000,Servicios de desarrollo de software de calendario
72212960,72212000,Servicios de desarrollo de software de controladores y sistemas
72212970,72212000,Servicios de desarrollo de software para imprenta
72212971,72212000,Servicios de desarrollo de software de elaboración de libretas de direcciones
72212972,72212000,Servicios de desarrollo de software de elaboración de etiquetas
72212980,72212000,Servicios de lenguajes de programación y de desarrollo de herramientas
72212981,72212000,Servicios de desarrollo de software de compilación
72212982,72212000,Servicios de desarrollo de software de gestión de la configuración
72212983,72212000,Servicios de desarrollo de software de desarrollo
72212984,72212000,Servicios de desarrollo de software de ensayo de programas
72212985,72212000,Servicios de desarrollo de software de depuración
72212990,72212000,Servicios de desarrollo de software de hoja de cálculo y mejora de hoja de cálculo
72212991,72212000,Servicios de desarrollo de software de hoja de cálculo
72222100,72222000,Servicios de revisión estratégica de sistemas de información o de tecnología de la información
72222200,72222000,Servicios de planificación de sistemas de información o de tecnología de la información
72222300,72222000,Servicios de tecnología de la información
72224100,72224000,Servicios de planificación de la implementación de sistemas
72224200,72224000,Servicios de planificación de la garantía de calidad del sistema
72253100,72253000,Servicios de unidad de asistencia
72253200,72253000,Servicios de apoyo a sistemas
72254100,72254000,Servicios de prueba de sistemas
72267100,72267000,Mantenimiento de «software» de tecnología de la información
72267200,72267000,Reparación de «software» de tecnología de la información
72311100,72311000,Servicios de conversión de datos
72311200,72311000,Servicios de procesamiento por lotes
72311300,72311000,Servicios informáticos de tiempo compartido
72312100,72312000,Servicios de preparación de datos
72312200,72312000,Servicios de reconocimiento óptico de caracteres
72315100,72315000,Servicios de apoyo a redes de datos
72315200,72315000,Servicios de gestión de redes de datos
72514100,72514000,Servicios de explotación de instalaciones que entrañan el manejo de ordenadores
72514200,72514000,Servicios de gestión de instalaciones para el desarrollo de sistemas informáticos
72514300,72514000,Servicios de gestión de instalaciones para el mantenimiento de sistemas informáticos
72541100,72541000,Servicios de expansión de memoria
75111100,75111000,Servicios ejecutivos
75111200,75111000,Servicios legislativos
75112100,75112000,Servicios de administración de proyectos de desarrollo
75131100,75131000,Servicios generales de personal para el gobierno
75211100,75211000,Servicios diplomáticos
75211110,75211000,Servicios consulares
75211200,75211000,Servicios relacionados con la ayuda económica exterior
75211300,75211000,Servicios relacionados con la ayuda militar exterior
75231100,75231000,Servicios administrativos relacionados con los tribunales de justicia
75231200,75231000,Servicios relacionados con el encarcelamiento y la rehabilitación de delincuentes
75231210,75231000,Servicios de encarcelamiento
75231220,75231000,Servicios de escolta de prisioneros
75231230,75231000,Servicios penitenciarios
75231240,75231000,Servicios de reinserción
75241100,75241000,Servicios de policía
75242100,75242000,Servicios de orden público
75242110,75242000,Servicios de agentes judiciales
75251100,75251000,Servicios de extinción de incendios
75251110,75251000,Servicios de prevención de incendios
75251120,75251000,Servicios de extinción de incendios forestales
75313100,75313000,Prestaciones de invalidez temporal
76211100,76211000,Servicios de revestimiento
76211110,76211000,Servicios de revestimiento de pozos de exploración
76211120,76211000,Servicios de revestimiento de pozos en su emplazamiento
76211200,76211000,Servicios de diagrafía de lodos de perforación
76411100,76411000,Servicios de suministro de personal de revestimiento de pozos
76411200,76411000,Servicios de planificación de revestimiento de pozos
76411300,76411000,Servicios de fresado de revestimiento de pozos
76411400,76411000,Servicios de acabado de revestimiento de pozos
76431100,76431000,Servicios de control de perforación de pozos
76431200,76431000,Servicios de extracción de la herramienta de perforación de pozos
76431300,76431000,Servicios de deposición de la herramienta de perforación de pozos
76431400,76431000,Servicios de perforación de pozos de tamaño reducido
76431500,76431000,Servicios de supervisión de perforación de pozos
76431600,76431000,Servicios de control del equipo de perforación de pozos
76537100,76537000,Servicios de herramientas de yacimiento petrolífero para fondo de pozo
77211100,77211000,Servicios de producción maderera
77211200,77211000,Transporte de madera en el interior del bosque
77211300,77211000,Servicios de deforestación
77211400,77211000,Servicios de tala de árboles
77211500,77211000,Servicios de mantenimiento de árboles
77211600,77211000,Siembra de árboles
77231100,77231000,Servicios de gestión de recursos forestales
77231200,77231000,Servicios de control de plagas forestales
77231300,77231000,Servicios de administración forestal
77231400,77231000,Servicios de inventario forestal
77231500,77231000,Servicios de seguimiento o evaluación forestal
77231600,77231000,Servicios de repoblación forestal
77231700,77231000,Servicios de extensión forestal
77231800,77231000,Servicios de gestión de viveros forestales
77231900,77231000,Servicios de planificación forestal sectorial
77312100,77312000,Servicios de eliminación de malezas
77314100,77314000,Servicios de encespedado
79112100,79112000,Servicios de representación de las partes interesadas
79121100,79121000,Servicios de consultoría en materia de derechos de autor de «software»
79132100,79132000,Servicios de certificación relacionados con la firma electrónica
79211100,79211000,Servicios de de contabilidad
79211110,79211000,Servicios de gestión de nóminas
79211120,79211000,Servicios de registro de compras y ventas
79211200,79211000,Servicios de compilación de estados financieros
79212100,79212000,Servicios de auditoría financiera
79212110,79212000,Servicios de calificación de gobernanza empresarial
79212200,79212000,Servicios de auditoría interna
79212300,79212000,Servicios de auditoría legal de cuentas
79212400,79212000,Servicios de control de fraudes
79212500,79212000,Servicios de verificación contable
79311100,79311000,Servicios de concepción de estudios
79311200,79311000,Servicios de dirección de estudios
79311210,79311000,Servicios de encuesta telefónica
79311300,79311000,Servicios de análisis de estudios
79311400,79311000,Servicios de investigación económica
79311410,79311000,Evaluación de repercusiones económicas
79341100,79341000,Servicios de consultoría en publicidad
79341200,79341000,Servicios de gestión publicitaria
79341400,79341000,Servicios de campañas de publicidad
79341500,79341000,Servicios de publicidad aérea
79342100,79342000,Servicios de marketing directo
79342200,79342000,Servicios de promoción
79342300,79342000,Servicios al cliente
79342310,79342000,Servicios de encuesta a clientes
79342311,79342000,Servicios de evaluación de la satisfacción del cliente
79342320,79342000,Servicios de atención al cliente
79342321,79342000,Programa de fidelización del cliente
79342400,79342000,Servicios de subasta
79342410,79342000,Servicios de subasta electrónica
79411100,79411000,Servicios de consultoría en desarrollo comercial
79415200,79415000,Servicios de consultoría en diseño
79416100,79416000,Servicios de gestión en relaciones públicas
79416200,79416000,Servicios de consultoría en relaciones públicas
79421100,79421000,Servicios de surervisión de proyectos que no sean los de construcción
79421200,79421000,Servicios de concepción de proyectos que no sean los de construcción
79714100,79714000,Servicios relacionados con el sistema de localización
79714110,79714000,Servicios de búsqueda de prófugos
79821100,79821000,Servicios de lectura de pruebas
79822100,79822000,Servicios de estereotipia
79822200,79822000,Servicios de fotograbado
79822300,79822000,Servicios de tipografía
79822400,79822000,Servicios de litografía
79822500,79822000,Servicios de diseño gráfico
79952100,79952000,Servicios de organización de eventos culturales
79961100,79961000,Servicios de fotografía publicitaria
79961200,79961000,Servicios de fotografía aérea
79961300,79961000,Servicios especializados de fotografía
79961310,79961000,Servicios de fotografía de fondo de pozo
79961320,79961000,Servicios de fotografía submarina
79961330,79961000,Servicios de microfilmación
79961340,79961000,Servicios de fotografía por rayos X
79961350,79961000,Servicios de fotografía de estudio
79971100,79971000,Servicios de acabado de libros
79971200,79971000,Servicios de encuadernación de libros
79972100,79972000,Servicios de edición de diccionarios de lenguas regionales
79993100,79993000,Servicios de gestión de instalaciones
79995100,79995000,Servicios de archivado
79995200,79995000,Servicios de catalogación
79996100,79996000,Gestión de registros
79999100,79999000,Servicios de escaneado
79999200,79999000,Servicios de facturación
80411100,80411000,Servicios para examen de conducir
80411200,80411000,Clases de conducir
80531100,80531000,Servicios de formación industrial
80531200,80531000,Servicios de formación técnica
80533100,80533000,Servicios de formación informática
80533200,80533000,Cursos de informática
85111100,85111000,Servicios hospitalarios de cirugía
85111200,85111000,Servicios hospitalarios de medicina
85111300,85111000,Servicios hospitalarios de ginecología
85111310,85111000,Servicios de fertilización in vitro
85111320,85111000,Servicios hospitalarios de obstetricia
85111400,85111000,Servicios hospitalarios de rehabilitación
85111500,85111000,Servicios hospitalarios de psiquiatría
85111600,85111000,Servicios ortóticos
